Id,adar1,jaccard1,jaccard2,jaccard3,cosine1,cosine2,cosine3,knn1,knn2,knn3,knn4,common_neighbors1,common_neighbors2,common_neighbors3
1081,0,0,0.000699707,4.68E-06,0,1.92E-05,2.36E-07,0.229415734,0.052999894,0.282415628,0.01215901,0,1,0.042253521
1082,0,0,0.003597122,0.00126183,0,0.003597122,9.57E-06,0.084515425,0.707106781,0.791622207,0.05976143,0,0.007194245,2
1083,0.073830359,0.00297619,0.004220268,0.001662125,7.21E-05,0.000215701,7.59E-06,0.060412209,0.142857143,0.203269352,0.008630316,1,1.58974359,9.791666667
1084,1.93291696,0.010638298,0.035051705,0.009500495,8.14E-05,0.000777164,7.02E-06,0.023243247,0.084515425,0.107758672,0.001964413,21,15.0772973,202.2733813
1085,0,0,0.002117344,0.000124151,0,0.000336737,1.79E-06,0.120385853,0.25819889,0.378584743,0.031083494,0,0.294117647,1.785714286
1086,0.678184549,0.007268951,0.027568901,0.020571682,9.72E-05,0.000697853,3.64E-05,0.033690856,0.110431526,0.144122382,0.003720533,7,11.73181818,130.0493827
1087,0,0,0.002614344,0.002797057,0,0.001467867,2.31E-07,0.008964375,0.577350269,0.586314644,0.005175584,0,0.176082938,1097
1088,2.301605288,0.015045135,0.00717909,0.029853828,0.000165953,0.000171367,0.000203562,0.034060135,0.141421356,0.175481491,0.004816831,15,3.228803717,49.51020408
1089,0,0,0.000265493,0.001076904,0,2.12E-05,8.26E-06,0.086066297,0.196116135,0.282182432,0.016878989,0,0.141791045,1.32
1090,1.95259648,0.015037594,0.02552519,0.026116843,0.000185637,0.001366437,6.04E-05,0.034731436,0.105999788,0.140731224,0.003681525,14,5.926328502,59.82954545
1091,4.292320027,0.071823204,0.080734887,0.043859558,0.000869798,0.000684501,0.000519008,0.098532928,0.081110711,0.179643638,0.007992076,26,54.80392157,31.81456954
1092,1.585292601,0.002446075,0.003059129,0.002847296,2.42E-06,4.11E-05,2.98E-06,0.025641026,0.047619048,0.073260073,0.001221001,11,14.90394737,36.71818182
1093,0,0,0.008731569,0.003725773,0,0.002910974,1.76E-05,0.056704798,0.40824829,0.464953088,0.023149637,0,0.374193548,26.2
1094,0,0,0.002404106,8.34E-05,0,0.000254142,1.69E-06,0.137360564,0.077849894,0.215210458,0.010693505,0,1.115384615,0.359756098
1095,9.790114684,0.058400719,0.017838757,0.049359509,0.00023358,0.000111286,0.000185258,0.054717566,0.083333333,0.138050899,0.004559797,65,29.11711712,84.88811189
1096,0,0,0.022200945,0.003097772,0,0.00165312,7.15E-06,0.044587796,0.208514414,0.25310221,0.009297198,0,3.848605578,88.36363636
1097,1.988576236,0.017467249,0.040496991,0.014480441,8.67E-05,0.000516317,2.76E-05,0.033204455,0.062745581,0.095950036,0.002083433,20,29.68984547,108.3083004
1098,0.650611771,0.002196595,0.003473415,0.002320827,1.97E-05,2.13E-05,2.90E-05,0.104828484,0.028239125,0.133067608,0.002960265,4,8.444444444,1.298483639
1099,0,0,1.17E-05,0.001126126,0,5.85E-06,5.45E-06,0.07856742,0.577350269,0.655917689,0.045360921,0,0.01863354,2.5
1100,0,0,0.002766625,4.71E-05,0,0.002766625,4.81E-07,0.102062073,0.707106781,0.809168854,0.072168784,0,0.042105263,4
1101,0,0,0.016871793,0.000493585,0,0.000931922,2.62E-06,0.072932496,0.19245009,0.265382585,0.014035865,0,3.016042781,23.30769231
1102,0,0,0.000575097,1.20E-05,0,0.000186012,3.82E-07,0.179605302,0.094072087,0.273677389,0.016895846,0,0.066666667,0.026785714
1103,0,0,0.014041469,0.001555473,0,0.000561299,2.38E-05,0.121267813,0.106600358,0.227868171,0.012927192,0,8.940298507,7.011494253
1104,0,0,1.00E-05,1.73E-05,0,5.00E-06,2.19E-07,0.131306433,0.577350269,0.708656702,0.075809804,0,0.070175439,5.5
1105,0.358934237,0.004405286,0.012875489,0.112921619,0.00147167,0.004861505,0.000599557,0.049147319,0.5,0.549147319,0.024573659,2,0.433414044,70.33333333
1106,0.400450845,0.005154639,0.00648562,0.006444423,3.51E-05,6.62E-05,3.89E-05,0.060084177,0.058420624,0.118504801,0.003510155,3,9.456521739,10.01369863
1107,2.850441177,0.009813543,0.021307542,0.05488504,0.000203167,0.001283564,7.52E-05,0.022366272,0.141421356,0.163787628,0.003163069,20,5.013513514,206.877551
1108,0,0,0.00320493,0.000186143,0,0.000833241,8.91E-07,0.075164603,0.40824829,0.483412893,0.030685821,0,0.295454545,13.2
1109,19.72240453,0.132681564,0.051321615,0.063777936,0.000656576,0.000708076,0.000647669,0.068518871,0.070534562,0.139053433,0.004832949,95,39.61792453,33.3
1110,0.073830359,0.006756757,0.01400085,0.000102307,0.000280112,0.000858505,3.43E-06,0.179605302,0.091287093,0.270892395,0.016395646,1,9.733333333,2.453781513
1111,0.201618957,0.002205072,0.013484091,0.001387878,1.06E-05,0.000159182,5.39E-06,0.057448499,0.041134503,0.098583002,0.002363115,2,16.51986755,9.447457627
1112,0.840358736,0.001274066,0.084373811,0.030148406,1.50E-05,0.002137351,6.44E-06,0.011981419,0.107211253,0.119192673,0.001284543,9,16.44134961,1340.790698
1113,1.185670321,0.012605042,0.016857278,0.012755259,0.000123555,0.000125805,0.000153522,0.101015254,0.040723148,0.141738403,0.004113659,9,21.68041237,8.03986711
1114,5.586860496,0.008542059,0.101529581,0.049311603,7.18E-05,0.001833475,1.12E-05,0.012093923,0.090909091,0.103003014,0.001099448,59,29.27399064,1670.341667
1115,0,0,0.015290052,0.000803014,0,0.000485158,7.81E-06,0.096225045,0.099503719,0.195728764,0.00957475,0,5.23364486,5.65
1116,0.103907915,0.001069519,0.004399891,0.014964771,0.000107991,0.000543118,2.59E-05,0.032969024,0.301511345,0.334480368,0.009940535,1,1.055495103,100.1
1117,4.536789817,0.01536812,0.043274504,0.028492147,0.000127631,0.000771512,2.17E-05,0.019205926,0.089442719,0.108648645,0.00171783,43,18.24575646,400.5564516
1118,0,0,0.005002885,0.001964337,0,0.000602579,2.82E-05,0.169030851,0.277350098,0.446380949,0.046880723,0,0.647058824,6.666666667
1119,0,0,2.63E-05,0.001707147,0,2.63E-05,2.79E-06,0.041848698,0.707106781,0.748955479,0.029591498,0,0.029824561,22
1120,1.748594808,0.021097046,0.014301681,0.017048959,0.000326655,0.000605563,4.93E-05,0.041558582,0.118678166,0.160236748,0.004932096,15,5.262975779,60.02857143
1121,0.137271734,0.000221141,0.001534917,0.006386842,1.39E-05,0.000123184,5.36E-06,0.01490712,0.242535625,0.257442745,0.003615508,1,0.347410536,98.375
1122,0.818851415,0.006616257,0.061095543,0.009993484,0.000106167,0.002128226,1.53E-05,0.031622777,0.122169444,0.153792221,0.003863337,7,12.28128128,185.8939394
1123,0.113892977,0.003676471,0.001130253,0.005873866,6.43E-05,1.82E-05,4.83E-05,0.072357461,0.110431526,0.182788987,0.007990545,1,1.642105263,4.320987654
1124,0,0,2.87E-05,0.00496569,0,1.44E-05,1.37E-05,0.050507627,0.577350269,0.627857896,0.029160592,0,0.066496164,17.5
1125,0,0,0.007630734,0.001952687,0,0.001191331,4.60E-06,0.03564615,0.301511345,0.337157495,0.010747719,0,0.526717557,42.4
1126,0,0,0.003206032,0.000394537,0,6.00E-05,3.20E-06,0.085435766,0.068041382,0.153477148,0.005813168,0,2.345588235,2.009302326
1127,2.937836175,0.049315068,0.04757971,0.026394597,0.000541353,0.000416722,0.000280185,0.086710997,0.06311944,0.149830437,0.00547315,18,31.09090909,16.416
1128,0,0,0.003005991,0.001107406,0,0.000316144,6.90E-06,0.085125653,0.277350098,0.362475751,0.023609608,0,0.620437956,14.91666667
1129,33.48403574,0.010376519,0.002872287,0.024671767,2.77E-05,4.88E-05,0.000148375,0.056254395,0.05383819,0.110092585,0.003028635,105,43.41587302,30.53488372
1130,0,0,8.45E-05,0.000116462,0,8.45E-05,4.32E-06,0.204124145,0.707106781,0.911230926,0.144337567,0,0.086956522,2
1131,0,0,0.00163292,2.68E-06,0,8.67E-05,8.93E-07,0.577350269,0.223606798,0.800957067,0.129099445,0,2.5,0.263157895
1132,0.290192801,0.010380623,0.04408922,0.00075401,0.00014652,0.001195759,4.51E-06,0.075592895,0.092057462,0.167650356,0.00695889,3,12.79310345,19.03418803
1133,0,0,0.000869374,0.006474641,0,0.000869374,1.14E-05,0.041239305,0.707106781,0.748346086,0.029160592,0,0.126064736,78
1134,2.391498963,0.026455026,0.043107311,0.054306988,0.000585206,0.002181641,0.000252276,0.043768811,0.142857143,0.186625954,0.006252687,15,5.650671785,62.97916667
1135,5.481001223,0.025469169,0.084723802,0.022797356,6.51E-05,0.000743704,2.01E-05,0.023505025,0.045454545,0.06895957,0.00106841,57,71.73908237,270.0973085
1136,4.576787919,0.022556391,0.013148377,0.012088757,0.000134559,0.000152041,0.00011452,0.072357461,0.046423835,0.118781295,0.003359111,27,21.29473684,7.38012959
1137,1.647346109,0.00624025,0.067800082,0.011940418,0.00011814,0.000133154,0.000275652,0.138675049,0.023596459,0.162271508,0.00327224,12,224.9411765,6.720334262
1138,0,0,0.000144385,0.001236797,0,7.29E-06,2.10E-06,0.008694995,0.171498585,0.18019358,0.001491179,0,0.040753062,17.90909091
1139,0.077345085,0.000348189,0.011047214,0.004905446,0.000116144,0.005153393,2.38E-06,0.018725147,0.5,0.518725147,0.009362574,1,0.236408278,228
1140,0,0,0.007555119,0.000677517,0,7.64E-05,7.16E-06,0.097590007,0.048564293,0.1461543,0.00473939,0,9.653846154,2.420803783
1141,0.084493733,0.000913242,0.006581764,0.002741716,0.000102218,0.001095693,3.97E-06,0.030443128,0.316227766,0.346670894,0.009626962,1,0.858998145,103.5555556
1142,0,0,0.005520822,9.19E-05,0,0.000161602,5.98E-07,0.081110711,0.092057462,0.173168172,0.007466846,0,1.397350993,1.914529915
1143,0.31387915,0.012820513,0.013427623,0.002211265,0.000330852,0.00046078,3.38E-05,0.103695169,0.123091491,0.22678666,0.012763993,2,4.282608696,6.092307692
1144,0,0,0,0.000160437,0,0,9.57E-06,0.25,0.196116135,0.446116135,0.049029034,0,0,0.24
1145,0,0,0.004969342,3.29E-05,0,0.001893738,8.44E-07,0.171498585,0.377964473,0.549463058,0.064820372,0,0.515151515,3.333333333
1146,0.89421696,0.02484472,0.010528361,0.007272675,0.00031746,0.00022783,7.47E-05,0.097590007,0.078086881,0.175676888,0.007620499,8,11.79807692,10.59509202
1147,1.46916995,0.011310085,0.006800804,0.012899386,6.37E-05,0.000163746,3.10E-05,0.03564615,0.108465229,0.144111379,0.003866368,12,5.03307888,48.72619048
1148,0,0,0.00165066,5.38E-06,0,0.00165066,4.52E-08,0.091287093,0.707106781,0.798393874,0.064549722,0,0.016806723,2
1149,0.396993452,0.010230179,0.008541942,0.004066459,0.000177825,0.000482903,1.84E-05,0.056433265,0.119522861,0.175956126,0.006745065,4,2.821086262,14.30434783
1150,0.972391331,0.001175364,0.015389779,0.004618908,4.00E-06,0.000602749,1.08E-06,0.011034409,0.057259833,0.068294243,0.000631828,10,6.100706283,164.8289474
1151,1.658270687,0.007594937,0.022395934,0.019053262,0.000207581,0.001555549,1.83E-05,0.023616191,0.162221421,0.185837612,0.003831052,15,3.922433036,237.2162162
1152,0,0,0.002066482,3.91E-05,0,0.000196951,8.86E-07,0.150755672,0.185695338,0.33645101,0.027994626,0,0.418604651,0.642857143
1153,3.497160682,0.078358209,0.048123609,0.036963882,0.001211073,0.001855335,0.000313444,0.070534562,0.107832773,0.178367335,0.007605937,21,13.02,31.29411765
1154,0.906100877,0.003850385,0.01112999,0.017794537,0.000129991,0.00086021,2.01E-05,0.023596459,0.179605302,0.203201761,0.004238049,7,1.5454039,92.46666667
1155,0.097315935,0.003571429,0.001352572,0.00277801,0.001199041,0.000490398,1.36E-05,0.060412209,0.5,0.560412209,0.030206105,1,0.117216117,12.33333333
1156,1.441700147,0.025404157,0.018999242,0.018339069,0.000235123,0.000138484,0.000162608,0.142857143,0.060522753,0.203379896,0.008646108,11,26.6875,17.93382353
1157,0,0,0.000106952,2.43E-06,0,0.000106952,5.39E-08,0.169030851,0.707106781,0.876137632,0.119522861,0,0.029411765,1
1158,0,0,0.007244245,0.003417052,0,0.000274818,4.38E-05,0.108465229,0.120385853,0.228851082,0.013057679,0,2.916666667,3.867647059
1159,1.122187209,0.01986755,0.057381241,0.003085172,0.000271254,0.00164248,6.77E-06,0.04397995,0.109108945,0.153088895,0.004798606,12,15.74031008,104.060241
1160,1.491727477,0.001099279,0.114939799,0.100061077,3.55E-05,0.005955729,9.66E-06,0.008296541,0.176776695,0.185073237,0.001466635,16,10.42149102,4890.451613
1161,0,0,0,0,0,0,0,0.40824829,0.447213595,0.855461886,0.182574186,0,0,0
1162,0.215337915,0.002797203,0.001747583,0.000744244,1.84E-05,1.20E-05,4.62E-06,0.068041382,0.15249857,0.220539952,0.010376213,2,5.590697674,10.5
1163,3.342869745,0.060240964,0.042695272,0.035282452,0.000628915,0.001360922,0.000160882,0.058025885,0.088388348,0.146414233,0.005128812,25,23.41891892,59.62992126
1164,0,0,0,6.51E-05,0,0,7.44E-07,0.109108945,0.707106781,0.816215726,0.077151675,0,0,1
1165,2.697500943,0.043478261,0.024552657,0.007949054,0.000331439,0.000563001,4.08E-05,0.070014004,0.061429512,0.131443516,0.004300926,21,19.2955665,20.34469697
1166,0.907232068,0.002475248,0.009513842,0.004621959,1.66E-05,0.000322051,2.60E-06,0.016037507,0.080064077,0.096101584,0.001284028,10,3.975816825,102.0258065
1167,0,0,0.001488379,0.012654714,0,0.000183963,5.54E-05,0.107832773,0.316227766,0.424060539,0.034099717,0,1.152941176,41.44444444
1168,0.276156174,0.00477327,0.025707341,0.062041319,0.002386635,0.013932381,0.000182955,0.051031036,0.577350269,0.628381305,0.029462783,2,0.577023499,112.5
1169,0,0,0.003149176,0.000130738,0,0.000104628,1.04E-06,0.09166985,0.136082763,0.227752613,0.012474686,0,1.5,5
1170,0,0,0,0,0,0,0,0.176776695,0.5,0.676776695,0.088388348,0,0,0
1171,0,0,4.56E-05,7.15E-05,0,4.56E-05,1.26E-07,0.049446818,0.707106781,0.756553599,0.03496418,0,0.004901961,3
1172,0,0,3.32E-05,0.000513611,0,3.32E-05,2.88E-05,0.229415734,0.707106781,0.936522515,0.162221421,0,0.055555556,1
1173,0.086430386,0.002155172,0.009319083,0.013224625,0.000148148,0.000901745,4.04E-05,0.067884423,0.25,0.317884423,0.016971106,1,2.097222222,64
1174,0.09995945,0.002188184,0.024904693,0.012594738,6.12E-05,0.00141687,5.90E-05,0.049029034,0.158113883,0.207142917,0.007752171,1,3.737349398,40.48717949
1175,0,0,0.015838411,0.012118642,0,0.006537229,1.66E-05,0.030178582,0.5,0.530178582,0.015089291,0,0.433910665,161.3333333
1176,0,0,0.016108631,0.001649695,0,0.004569892,0.00010688,0.242535625,0.40824829,0.650783916,0.099014754,0,0.25,0.8
1177,0,0,0.003803728,5.13E-05,0,0.000190013,9.17E-07,0.132453236,0.144337567,0.276790803,0.019117978,0,1.928571429,2.29787234
1178,0,0,0.018204853,0.017588565,0,0.00276896,0.000265653,0.119522861,0.301511345,0.421034206,0.036037499,0,2.057971014,16
1179,6.504852468,0.144366197,0.095698658,0.045010669,0.001666667,0.001426374,0.000325275,0.223606798,0.090909091,0.314515889,0.020327891,41,36.05263158,33.00833333
1180,0,0,0,0.004658385,0,0,3.59E-05,0.081923192,0.707106781,0.789029973,0.057928445,0,0,3
1181,0.095948831,0.002785515,0.020048456,0.001638356,3.10E-05,0.000317637,9.03E-06,0.073720978,0.077151675,0.150872653,0.005687697,1,14.63387978,17.70658683
1182,0,0,1.11E-06,9.93E-05,0,2.77E-07,1.11E-05,0.316227766,0.447213595,0.763441362,0.141421356,0,0.444444444,1
1183,0.289905195,0.004415011,0.052643568,0.031950378,0.000888889,0.015954775,0.000108162,0.047511434,0.40824829,0.455759724,0.019396462,2,1.115384615,102.8
1184,0.090732609,0.000660066,0.00428003,0.012302955,0.000165344,0.001191609,8.83E-06,0.025725734,0.447213595,0.472939329,0.011504898,1,0.764238411,289
1185,0,0,0.000142873,0.002265291,0,0.000142873,2.40E-06,0.034752402,0.707106781,0.741859184,0.024573659,0,0.054413543,81
1186,2.499126039,0.064516129,0.027414515,0.014527083,0.000964844,0.001139418,0.000216598,0.196116135,0.113227703,0.309343839,0.02220578,16,9.8,8.207792208
1187,2.961285871,0.1875,0.11709166,0.041644144,0.005247376,0.00417321,0.000593916,0.11250879,0.145864991,0.258373782,0.016411094,21,18.48717949,37.30434783
1188,0.086416642,0.004807692,0.005423041,0.00024583,0.000131337,0.000287442,1.57E-06,0.078811041,0.144337567,0.223148608,0.011375394,1,2.00625,7.446808511
1189,0.09086604,0.001282051,0.003192766,0.006746437,9.21E-06,7.92E-05,3.09E-05,0.041204282,0.074124932,0.115329214,0.003054265,1,2.823129252,11.09944751
1190,1.247452438,0.017077799,0.041570579,0.048549693,0.001020061,0.004032528,0.000153506,0.045037735,0.23570226,0.280739995,0.010615496,9,3.420731707,106.4117647
1191,0,0,0.008969728,0.000193365,0,0.000399823,1.31E-06,0.118678166,0.133630621,0.252308787,0.015859037,0,3.557142857,10.87272727
1192,0,0,0,0,0,0,0,0.15430335,0.707106781,0.861410131,0.109108945,0,0,0
1193,15.21385957,0.018863179,0.007704014,0.00987086,5.70E-05,0.000135213,4.72E-05,0.053074489,0.04637389,0.099448379,0.002461271,75,43.05649718,15.52586207
1194,0.153152987,0.003787879,0.021749053,0.025417925,0.000115929,0.004121036,0.000185023,0.071428571,0.242535625,0.313964196,0.017323973,1,2.984615385,26.875
1195,1.23889759,0.0625,0.01940239,0.056372973,0.002466526,0.001179367,0.00124236,0.108465229,0.2,0.308465229,0.021693046,7,5.69047619,14.625
1196,0,0,0.000313903,0.004621336,0,3.76E-05,4.81E-05,0.083918136,0.316227766,0.400145902,0.026537245,0,0.156028369,2.444444444
1197,0.424976358,0.005524862,0.006378769,0.002375177,4.59E-05,0.000318447,8.47E-06,0.042562827,0.081110711,0.123673537,0.003452301,4,2.609800363,11.62913907
1198,0.087876729,0.008264463,0.005679516,0.000472187,0.000322997,0.000337792,5.75E-06,0.108465229,0.164398987,0.272864216,0.017831574,1,1.797619048,4.444444444
1199,0.457318882,0.042553191,0.01319179,0.113111111,0.021276596,0.007358191,0.004203679,0.15249857,0.577350269,0.72984884,0.088045091,2,0.404761905,8.5
1200,0,0,0.000318707,0.00016561,0,8.08E-05,1.75E-06,0.140028008,0.447213595,0.587241604,0.062622429,0,0.18,4.25
1201,0.171447556,0.000717875,0.003281573,0.003376679,2.27E-05,0.000148716,5.33E-06,0.019083135,0.174077656,0.193160791,0.003321947,2,0.790528233,68.09375
1202,0.173931405,0.001464129,0.036771948,0.018299167,9.36E-05,0.008648102,6.28E-05,0.038662234,0.242535625,0.281197859,0.009376969,1,0.94760479,39.5625
1203,0,0,0.000601505,0.000349449,0,8.21E-05,6.35E-06,0.134839972,0.333333333,0.468173306,0.044946657,0,0.222222222,1.625
1204,17.57644577,0.02862254,0.009595255,0.016648415,3.65E-05,7.94E-05,3.16E-05,0.031976474,0.043768811,0.075745285,0.001399572,112,53.98874104,72.36852207
1205,5.109737351,0.024928092,0.062084872,0.021521341,9.10E-05,0.000720619,2.04E-05,0.02348557,0.056433265,0.079918834,0.001325367,52,42.51269316,249.9680511
1206,0,0,4.07E-05,0.001459694,0,1.03E-05,3.66E-06,0.043396304,0.447213595,0.490609899,0.019407417,0,0.033962264,6
1207,0,0,0,0,0,0,0,0.15249857,0.577350269,0.72984884,0.088045091,0,0,0
1208,3.349272501,0.028051554,0.079574706,0.015063549,0.000253279,0.001517437,1.54E-05,0.02845552,0.09166985,0.120125369,0.002608513,37,32.4910859,341.5084746
1209,0.077516816,0.002994012,0.0061013,0.002511672,0.000222519,0.000655266,9.83E-06,0.062622429,0.25819889,0.320821319,0.016169042,1,0.905511811,29.5
1210,0.119423608,0.000523286,0.001922536,0.000651995,6.51E-06,2.15E-05,9.71E-06,0.114707867,0.075164603,0.18987247,0.008621971,1,12.66666667,2.318181818
1211,0.084493733,0.0078125,0.013056966,0.000505221,0.00024108,0.000496329,8.36E-06,0.142857143,0.120385853,0.263242996,0.017197979,1,10.9375,9.573529412
1212,0,0,0.003850763,0.006750962,0,0.002201691,2.55E-05,0.073922127,0.577350269,0.651272396,0.04267896,0,0.126373626,27.5
1213,0,0,0.005944387,0.000173032,0,0.002353992,1.47E-06,0.092057462,0.5,0.592057462,0.046028731,0,0.136752137,6.666666667
1214,0,0,0.000249369,9.79E-05,0,1.20E-05,1.15E-06,0.10976426,0.208514414,0.318278674,0.02288743,0,0.475609756,1.772727273
1215,0,0,0.008353051,9.34E-05,0,0.000349674,6.79E-07,0.085749293,0.136082763,0.221832056,0.011669001,0,1.311111111,3.603773585
1216,0.095948831,0.002409639,0.01170964,0.002565828,9.20E-05,0.000966835,7.56E-06,0.059234888,0.185695338,0.244930226,0.010999643,1,1.919014085,40.03571429
1217,0,0,0.004133286,1.16E-05,0,0.000391015,4.33E-07,0.19245009,0.15249857,0.34494866,0.029348364,0,0.384615385,0.238095238
1218,0,0,0.015365646,0.001441698,0,0.000908065,1.46E-05,0.0949158,0.166666667,0.261582466,0.0158193,0,2.5,7.857142857
1219,0.477084379,0.012295082,0.009300786,0.027726232,0.000560538,0.000546804,0.000214955,0.067884423,0.2,0.267884423,0.013576885,3,1.805555556,16.45833333
