adar1,jaccard1,jaccard2,jaccard3,cosine1,cosine2,cosine3,knn1,knn2,knn3,knn4,common_neighbors1,common_neighbors2,common_neighbors3
0,0,0.001461331,4.91E-05,0,7.73E-05,1.89E-06,0.447213595,0.223606798,0.670820393,0.1,0,5,1.789473684
0,0,0.00219741,0.000202058,0,0.000274663,2.18E-06,0.102597835,0.188982237,0.291580072,0.019389168,0,0.436170213,2.037037037
0,0,0.000104356,0.000318487,0,1.50E-05,1.71E-06,0.084818893,0.353553391,0.438372284,0.029988007,0,0.268115942,6.857142857
0,0,0.000137087,0.010828124,0,6.91E-05,3.00E-05,0.049690399,0.577350269,0.627040669,0.028688766,0,0.121287129,28
0.659732493,0.005050505,0.015131267,0.004265137,4.40E-05,0.000558987,6.61E-06,0.031670318,0.088045091,0.119715408,0.002788416,6,5.472891566,47.7578125
0,0,5.06E-06,0.002145274,0,2.53E-06,1.67E-05,0.081378846,0.577350269,0.658729115,0.046984099,0,0.026666667,3
0.073830359,0.005524862,0.002880086,0.000355267,0.000126263,0.000274894,5.42E-06,0.119522861,0.0949158,0.214438661,0.011344608,1,1.768115942,1.163636364
0,0,0.006560808,0.000687603,0,0.000131508,4.06E-06,0.078811041,0.090535746,0.169346787,0.007135216,0,8.1625,12.40495868
0.121513901,0.002824859,0.005479156,0.00205738,8.30E-05,0.000262624,7.86E-06,0.057073015,0.160128154,0.217201168,0.009138996,1,1.081699346,10
0,0,0.003202553,3.26E-05,0,0.000188728,8.85E-07,0.164398987,0.174077656,0.338476643,0.02861819,0,0.527777778,0.78125
0,0,0.008116514,0.005265766,0,0.000901205,1.65E-05,0.042601432,0.267261242,0.309862674,0.011385712,0,0.705454545,38.92307692
0,0,7.51E-05,0.000198718,0,7.51E-05,1.26E-06,0.081378846,0.707106781,0.788485627,0.057543534,0,0.046666667,8
0,0,0.002342632,1.41E-05,0,0.000168121,1.57E-06,0.316227766,0.25,0.566227766,0.079056942,0,0.444444444,0.266666667
0.086278607,0.002283105,0.002829908,0.00173742,0.00019516,0.000371854,5.39E-06,0.049690399,0.277350098,0.327040498,0.013781637,1,0.485148515,17.08333333
0,0,0,0,0,0,0,0.707106781,0.316227766,1.023334547,0.223606798,0,0,0
0.436028704,0.00967118,0.005128599,0.001984564,0.000278629,0.000206996,6.03E-06,0.05,0.162221421,0.212221421,0.008111071,5,3.897243108,55.13513514
0.180141706,0.00990099,0.013394089,0.003780369,0.00021322,0.000175646,5.83E-05,0.144337567,0.086066297,0.230403864,0.0124226,2,22.46808511,9.604477612
0,0,2.35E-05,0.000889878,0,2.35E-05,1.22E-06,0.03863337,0.707106781,0.745740152,0.027317918,0,0.020926756,16
0,0,0.000497354,0.00533915,0,0.000101313,4.09E-05,0.078326045,0.40824829,0.486574335,0.031976474,0,0.358024691,13.2
0.345354029,0.002103787,0.004313817,0.007554573,8.90E-05,0.000273659,7.28E-06,0.088388348,0.2,0.288388348,0.01767767,3,1.464566929,185.25
0,0,0,0,0,0,0,0.229415734,0.447213595,0.676629329,0.102597835,0,0,0
0,0,0.002397604,0.000692985,0,0.000220819,3.45E-06,0.071066905,0.277350098,0.348417004,0.019710413,0,1.197969543,21.08333333
0,0,0,0,0,0,0,1,0.166666667,1.166666667,0.166666667,0,0,0
0.087895374,0.004424779,0.00677723,0.001620536,9.33E-05,0.000191759,1.16E-05,0.091287093,0.121267813,0.212554905,0.011070186,1,3.218487395,9.268656716
0,0,0,0.000351756,0,0,7.88E-06,0.333333333,0.5,0.833333333,0.166666667,0,0,2
0.182273844,0.010695187,0.015212478,0.000941572,0.000363108,0.001271311,6.74E-06,0.080845208,0.164398987,0.245244196,0.01329087,2,2.493421053,10.83333333
0,0,0.00236658,0.001371911,0,0.000892105,1.97E-06,0.037742568,0.5,0.537742568,0.018871284,0,0.195435093,61
0,0,1.42E-07,0.000224417,0,1.42E-07,1.33E-06,0.077615053,0.707106781,0.784721834,0.05488213,0,0.012121212,2
0.189752998,0.005249344,0.00332407,0.003001819,0.000122205,0.000167226,1.08E-05,0.055727821,0.141421356,0.197149177,0.007881104,2,2.099688474,16.44897959
0.509484952,0.000428174,0.001540664,0.00171383,7.58E-07,5.04E-05,2.46E-06,0.010697788,0.041996053,0.05269384,0.000449265,4,1.828659723,28.16961131
0.177311451,0.00056243,0.004602217,0.009562064,9.38E-05,0.000864499,3.07E-06,0.01685021,0.377964473,0.394814683,0.006368781,2,0.780460097,463.3333333
0.073830359,0.000496278,0.003068126,0.004941121,0.00016559,0.001077673,2.69E-06,0.022321651,0.5,0.522321651,0.011160826,1,0.522432702,350.3333333
6.956081664,0.0042041,0.049915508,0.030203829,2.11E-05,0.001203703,4.04E-06,0.007621606,0.070359754,0.07798136,0.000536254,73,17.21709074,1477.766169
0.094660577,0.001128668,0.007230701,0.005776203,9.52E-05,0.000728935,7.35E-06,0.034020691,0.277350098,0.311370789,0.009435642,1,1.886442642,136.3333333
0,0,0.000565363,0.000746088,0,0.000127423,7.62E-06,0.101015254,0.40824829,0.509263545,0.041239305,0,0.113402062,2.6
0.11018198,0.012658228,1.70E-05,0.000226783,0.012658228,1.70E-05,2.90E-06,0.134839972,0.707106781,0.841946754,0.095346259,1,0.018518519,2
0.180759076,0.012903226,0.006040039,0.001532794,0.00042735,0.000876524,1.59E-05,0.092450033,0.156173762,0.248623795,0.014438269,2,1.629310345,5.025
0,0,0.001537063,0.000882174,0,0.000423198,7.06E-06,0.090909091,0.447213595,0.538122686,0.040655781,0,0.233333333,10
0,0,0.0006989,0.002084304,0,0.0006989,2.80E-06,0.036490518,0.707106781,0.743597299,0.025802693,0,0.108,85
0,0,5.49E-05,8.39E-05,0,1.37E-05,6.38E-07,0.213200716,0.447213595,0.660414312,0.095346259,0,0.142857143,6.75
0,0,0.000454545,1.08E-06,0,2.46E-05,4.68E-08,0.208514414,0.2,0.408514414,0.041702883,0,0.045454545,0.041666667
0,0,0.004803087,0.000339966,0,0.000172101,1.14E-06,0.047891314,0.08304548,0.130936794,0.003977157,0,1.390804598,5.173611111
0,0,0.000198911,0.001789309,0,0.000198911,2.54E-06,0.034020691,0.707106781,0.741127472,0.024056261,0,0.009269988,8
0,0,0.001566555,0.001103315,0,0.000138884,3.61E-06,0.057259833,0.267261242,0.324521075,0.015303334,0,0.763157895,19.23076923
0,0,0.002220816,0.000268065,0,0.000366573,1.54E-06,0.078326045,0.353553391,0.431879436,0.027692439,0,0.592592593,16.28571429
0,0,0.004338259,9.84E-05,0,6.31E-05,3.79E-06,0.447213595,0.118678166,0.565891761,0.053074489,0,20.25,2.985714286
0,0,0.000228703,0.00339543,0,0.000228703,1.93E-06,0.021363815,0.707106781,0.728470596,0.015106499,0,0.016438356,37
0,0,2.61E-06,0.000361697,0,1.31E-06,2.21E-06,0.077615053,0.577350269,0.654965322,0.044811071,0,0.036363636,3
0,0,0.000207637,9.69E-05,0,1.32E-05,2.78E-06,0.166666667,0.242535625,0.409202292,0.040422604,0,0.285714286,0.875
0,0,0.003189932,0.000189531,0,0.000192583,2.13E-06,0.105409255,0.098532928,0.203942183,0.010386283,0,1.797752809,1.656862745
0,0,4.04E-07,0.000113469,0,4.04E-07,1.59E-06,0.119522861,0.707106781,0.826629642,0.084515425,0,0.014492754,1
0,0,0.004117895,0.000594262,0,0.000260432,3.60E-06,0.077615053,0.174077656,0.251692709,0.013511046,0,2.533333333,13.78125
0,0,1.01E-05,0.000324886,0,1.01E-05,2.84E-06,0.129099445,0.707106781,0.836206226,0.091287093,0,0.016949153,1
0,0,0.000966184,3.57E-05,0,0.000173611,2.39E-06,0.25,0.377964473,0.627964473,0.094491118,0,0.066666667,0.166666667
0,0,0.005414379,0.000375801,0,6.95E-05,6.47E-06,0.196116135,0.094491118,0.290607253,0.018531233,0,5.44,3.306306306
0,0,1.98E-08,0.000468019,0,9.89E-09,3.45E-06,0.085435766,0.577350269,0.662786035,0.049326362,0,0.007352941,1.5
0,0,0.007968803,0.000654643,0,0.000260848,2.24E-06,0.057448499,0.117041147,0.174489646,0.006723838,0,2.652317881,11.94444444
0.271843858,0.007042254,0.007879322,0.012488489,0.000608273,0.001047764,5.80E-05,0.063500064,0.277350098,0.340850162,0.017611749,2,1.109311741,27.75
0,0,0.005536866,0.001426585,0,0.00048356,1.27E-05,0.090909091,0.25,0.340909091,0.022727273,0,1.008333333,13.2
0,0,0.000317214,0.000449992,0,7.98E-05,2.48E-06,0.07124705,0.40824829,0.47949534,0.029086486,0,0.020408163,1.2
0,0,0.052631579,0.00256488,0,0.004658385,2.04E-05,0.707106781,0.25819889,0.965305671,0.182574186,0,3,20
0,0,0.006785645,3.42E-06,0,0.001481865,1.32E-07,0.204124145,0.333333333,0.537457479,0.068041382,0,0.260869565,0.875
0,0,2.91E-05,0.000617908,0,2.91E-05,1.11E-06,0.068518871,0.707106781,0.775625652,0.048450158,0,0.023584906,11
0,0,8.16E-05,0.001120448,0,1.60E-05,3.24E-06,0.010697788,0.333333333,0.344031121,0.003565929,0,0.00972874,10.75
0,0,0,3.44E-05,0,0,1.15E-05,1,0.242535625,1.242535625,0.242535625,0,0,0.4375
0,0,0,0,0,0,0,0.377964473,0.707106781,1.085071254,0.267261242,0,0,0
0,0,0.007018585,0.001201568,0,0.001077386,1.48E-06,0.034259435,0.316227766,0.350487202,0.010833785,0,1.030552291,99.55555556
0,0,0.0007552,0.000840126,0,0.000395028,4.50E-06,0.072547625,0.577350269,0.649897894,0.041885391,0,0.047619048,4.5
0.312980674,0.001460565,0.002286682,0.003340875,3.24E-06,5.94E-05,4.79E-06,0.026793191,0.107211253,0.134004445,0.002872532,3,3.58908046,32.61627907
0,0,0,0.000213584,0,0,2.17E-06,0.101015254,0.577350269,0.678365524,0.058321184,0,0,0.5
0,0,0.001728064,0.00381597,0,0.000497727,5.81E-06,0.032915401,0.447213595,0.480128996,0.014720215,0,0.200650759,51.25
0,0,0.003233522,0.000108165,0,0.000277283,4.96E-06,0.377964473,0.086710997,0.46467547,0.032773676,0,0.833333333,0.939393939
0,0,0.000467235,4.72E-05,0,1.84E-05,4.98E-07,0.102597835,0.169030851,0.271628686,0.017342199,0,0.20212766,0.588235294
0,0,0.003117548,0.00328612,0,0.000418993,7.62E-06,0.047511434,0.333333333,0.380844767,0.015837145,0,1.104072398,61
0.175732365,0.024096386,0.004814457,0.001269429,0.001904762,0.000357975,1.85E-05,0.144337567,0.25,0.394337567,0.036084392,2,4.085106383,16.8
0,0,0.005786777,0.000250366,0,0.000203584,1.81E-06,0.085435766,0.074535599,0.159971365,0.006368006,0,3.742647059,3.977653631
0,0,0.006340888,0.000163646,0,0.000259321,1.08E-06,0.081923192,0.141421356,0.223344548,0.011585689,0,1.763513514,7.959183673
0,0,6.78E-06,0.002409639,0,6.78E-06,3.44E-05,0.111111111,0.707106781,0.818217892,0.07856742,0,0.0125,1
0,0,0.000113353,1.25E-05,0,5.68E-05,5.67E-07,0.208514414,0.577350269,0.785864683,0.120385853,0,0.045454545,0.5
0.260502447,0.0008285,0.018987406,0.006733016,4.16E-05,0.001501182,3.10E-06,0.01670849,0.21821789,0.23492638,0.003646091,3,1.710695336,309.7
0.336272882,0.010335917,0.009752211,0.00491209,0.000210106,0.000493039,1.77E-05,0.055727821,0.131306433,0.187034254,0.007317421,4,5.121495327,33.01754386
0,0,0,4.92E-07,0,0,9.83E-08,0.707106781,0.333333333,1.040440115,0.23570226,0,0,0.375
0,0,0.017361857,0.000423992,0,0.00231394,9.71E-07,0.046574643,0.2,0.246574643,0.009314929,0,0.973913043,21.75
0.274373097,0.007142857,0.014992862,0.001395622,6.87E-05,0.000364081,6.35E-06,0.070186241,0.074535599,0.14472184,0.005231374,3,8.207920792,19.76536313
0.446014757,0.007385524,0.041399906,0.003445656,0.000126416,0.001152523,5.94E-06,0.041702883,0.124034735,0.165737617,0.005172606,5,12.34146341,123.703125
0,0,0.003104367,0.000237314,0,0.000651904,7.51E-07,0.057259833,0.377964473,0.435224306,0.021642183,0,0.496710526,27.66666667
0,0,0.001844847,0.000248065,0,0.000355651,1.37E-06,0.074743509,0.377964473,0.452707982,0.028250391,0,0.528089888,16.83333333
0.619047489,0.004126547,0.003468973,0.003751016,7.76E-05,0.000141675,3.32E-06,0.088388348,0.133630621,0.222018969,0.01181139,6,1.582677165,153.0545455
0,0,0.02376124,0.001055927,0,0.00077975,2.67E-06,0.049206783,0.101015254,0.150222038,0.004970636,0,5.980582524,25.40206186
0.077516816,0.007462687,0.003387158,0.000723707,0.000280584,0.000134417,7.97E-06,0.101534617,0.164398987,0.265933604,0.016692188,1,2.489583333,7.583333333
0.351947345,0.000921659,0.008006122,0.002482897,1.33E-05,0.000596117,1.71E-06,0.017749926,0.11785113,0.135601056,0.002091849,3,1.363063347,61.56338028
0,0,0.000139272,0.000987843,0,1.77E-05,1.07E-05,0.101534617,0.333333333,0.43486795,0.033844872,0,0.197916667,2.625
0,0,2.95E-06,0.001234568,0,9.84E-07,1.36E-05,0.093250481,0.5,0.593250481,0.04662524,0,0.01754386,0.666666667
0,0,0,0.000230123,0,0,1.55E-06,0.707106781,0.707106781,1.414213562,0.5,0,0,4
0,0,0.013400112,9.96E-05,0,0.004210283,5.26E-07,0.071611487,0.301511345,0.373122832,0.021591676,0,0.427835052,8.5
0,0,8.27E-05,0.000808454,0,8.27E-05,8.55E-06,0.111111111,0.707106781,0.818217892,0.07856742,0,0.1375,14
0.409572428,0.005706134,0.014490349,0.004840539,9.11E-05,0.000543039,1.18E-05,0.039809371,0.119522861,0.159332232,0.00475813,4,4.215873016,40.14492754
0,0,0,0,0,0,0,0.204124145,0.707106781,0.911230926,0.144337567,0,0,0
0,0,6.78E-06,7.76E-05,0,6.78E-06,8.78E-07,0.111111111,0.707106781,0.818217892,0.07856742,0,0.0125,1
0,0,0.000105908,0.000802752,0,0.000105908,6.17E-06,0.213200716,0.707106781,0.920307498,0.150755672,0,0.142857143,7
0,0,0.000366569,4.37E-07,0,0.000124193,1.90E-08,0.208514414,0.5,0.708514414,0.104257207,0,0.045454545,0.333333333
0.160108966,0.004705882,0.011780324,0.000544328,0.000596659,0.003170241,1.49E-06,0.051031036,0.333333333,0.38436437,0.017010345,2,0.412532637,25.25
0,0,0.000219154,4.63E-05,0,7.33E-05,1.66E-06,0.188982237,0.5,0.688982237,0.094491118,0,0.074074074,0.666666667
0,0,0.000746708,1.77E-05,0,0.00038749,1.97E-07,0.11785113,0.577350269,0.695201399,0.068041382,0,0.098591549,4.5
0,0,0.001944824,0.000682362,0,9.40E-05,1.43E-05,0.158113883,0.113227703,0.271341586,0.017902872,0,0.538461538,1.415584416
0,0,0.008681175,0.000559384,0,0.000286307,2.48E-06,0.064415663,0.084215192,0.148630855,0.005424777,0,2.783333333,4.978571429
0,0,2.08E-09,0.000550055,0,1.04E-09,2.87E-06,0.039809371,0.577350269,0.617159641,0.022983951,0,0.001587302,0.5
0,0,0.000265155,0.000330913,0,9.19E-05,8.36E-07,0.051031036,0.5,0.551031036,0.025515518,0,0.039164491,6.666666667
0,0,0,0,0,0,0,0.188982237,0.577350269,0.766332506,0.109108945,0,0,0
0.083581765,0.003861004,0.001042707,0.000689697,6.99E-05,3.15E-05,6.04E-06,0.078811041,0.111803399,0.190614439,0.008811342,1,0.7125,1.810126582
0,0,0,0,0,0,0,0.21821789,0.577350269,0.795568159,0.125988158,0,0,0
0,0,1.46E-05,0.008356546,0,1.46E-05,4.88E-05,0.047245559,0.707106781,0.75435234,0.033407655,0,0.008948546,6
0,0,0.012329018,0.000144666,0,0.000707208,2.39E-06,0.125988158,0.125,0.250988158,0.01574852,0,2.516129032,2.476190476
0.120714641,0.003322259,0.007262955,0.002022812,4.57E-05,0.000114237,1.24E-05,0.078811041,0.090535746,0.169346787,0.007135216,1,8.75625,13.39669421
0,0,0.000813398,0.000155755,0,8.98E-05,8.27E-07,0.083918136,0.127000127,0.210918263,0.010657614,0,0.453900709,2.31147541
0,0,0.002103146,0.000468407,0,0.002103146,9.99E-07,0.046574643,0.707106781,0.753681424,0.032933246,0,0.032608696,19
0,0,9.08E-05,0.00305765,0,1.83E-05,2.23E-05,0.081923192,0.40824829,0.490171483,0.033445003,0,0.101351351,4.6
0,0,0.001857206,0.001736531,0,2.19E-05,1.17E-05,0.067573738,0.15249857,0.220072308,0.010304898,0,3.513761468,10.0952381
0,0,0.000360887,0.017690749,0,0.000360887,9.97E-06,0.022321651,0.707106781,0.729428432,0.015783791,0,0.130109671,262
0,0,0.000370285,4.91E-05,0,1.60E-05,9.52E-07,0.137360564,0.19245009,0.329810654,0.026435053,0,0.307692308,0.615384615
0,0,0.000625437,0.000367483,0,4.38E-05,9.65E-06,0.162221421,0.204124145,0.366345566,0.033113309,0,0.621621622,1.695652174
0,0,0.001686694,0.000380535,0,0.000161112,2.68E-06,0.196116135,0.229415734,0.425531869,0.044992127,0,0.28,5.944444444
0,0,0.005641872,0.000173178,0,0.001723687,2.57E-06,0.121267813,0.447213595,0.568481408,0.054232614,0,0.268656716,4.75
0,0,0,0,0,0,0,0.15249857,0.707106781,0.859605352,0.107832773,0,0,0
0,0,1.37E-05,2.89E-05,0,6.84E-06,3.02E-07,0.107211253,0.577350269,0.684561523,0.061898446,0,0.011627907,0.5
0.101780762,0.002024291,0.002337501,0.000992204,1.82E-05,9.00E-05,3.40E-06,0.0949158,0.076923077,0.171838876,0.007301215,1,1.318181818,12.42857143
0,0,0.001903814,0.003056648,0,0.000523416,1.13E-05,0.036490518,0.447213595,0.483704114,0.016319056,0,0.245333333,47.75
0.090689407,0.001883239,0.008401741,0.003127936,0.000473485,0.002674743,6.05E-06,0.043810795,0.447213595,0.491024391,0.019592783,1,1.025,136.75
0,0,3.03E-07,3.88E-05,0,1.51E-07,4.03E-07,0.102597835,0.577350269,0.679948104,0.059234888,0,0.010638298,0.5
0,0,0.00517793,8.98E-05,0,0.002051348,5.11E-07,0.075377836,0.5,0.575377836,0.037688918,0,0.32,19
0,0,0,0,0,0,0,0.377964473,0.5,0.877964473,0.188982237,0,0,0
0.073830359,0.004524887,0.004985139,0.000721202,0.000218484,0.000713652,4.77E-06,0.083918136,0.204124145,0.288042281,0.017129718,1,0.524822695,5.913043478
0,0,0.000488092,0.000699007,0,4.23E-05,3.53E-06,0.071611487,0.242535625,0.314147112,0.017368337,0,0.268041237,4.4375
0,0,0.000184199,0.004227053,0,9.26E-05,2.85E-05,0.081110711,0.577350269,0.65846098,0.046829291,0,0.092715232,7
0,0,0.000154004,0.001359157,0,0.000154004,1.39E-05,0.101534617,0.707106781,0.808641398,0.071795816,0,0.125,12
0,0,1.41E-06,0.001848998,0,1.41E-06,6.92E-06,0.080064077,0.707106781,0.787170858,0.056613852,0,0.012903226,6
0.958275201,0.016556291,0.007361648,0.003868258,0.000159834,0.000127723,1.14E-05,0.05,0.087705802,0.137705802,0.00438529,10,8.471177945,33.56589147
0,0,0,0,0,0,0,0.707106781,0.204124145,0.911230926,0.144337567,0,0,0
0,0,0.002258091,0.00188192,0,0.000810174,1.59E-06,0.026509257,0.447213595,0.473722852,0.0118553,0,0.151195499,57
0,0,1.43E-05,0.000113148,0,1.43E-05,4.77E-07,0.070186241,0.707106781,0.777293022,0.049629167,0,0.004950495,1
0,0,0.00186024,0.000613457,0,3.92E-05,2.16E-06,0.049206783,0.052414242,0.101621025,0.002579136,0,2.055825243,2.148760331
0,0,0,0,0,0,0,0.188982237,0.577350269,0.766332506,0.109108945,0,0,0
0,0,8.71E-05,0.003042125,0,1.75E-05,2.51E-05,0.081923192,0.40824829,0.490171483,0.033445003,0,0.101351351,3.8
0,0,0.002023966,0.000134701,0,3.55E-05,2.06E-06,0.121267813,0.074329415,0.195597227,0.009013766,0,2.47761194,0.822222222
0,0,0.000113815,0.002543127,0,2.31E-05,2.86E-05,0.057259833,0.40824829,0.465508124,0.023376229,0,0.075657895,5
0.536359295,0.001530222,0.012409999,0.01481408,8.53E-05,0.001248684,5.30E-06,0.015992326,0.229415734,0.245408059,0.003668891,6,2.327961115,505.5555556
0,0,0.012517771,0.000398643,0,0.00040615,2.81E-06,0.081923192,0.104257207,0.186180399,0.008541083,0,4.506756757,7.538461538
0,0,0.001197572,0.001239124,0,0.000763586,2.36E-06,0.043895128,0.577350269,0.621245397,0.025342864,0,0.125482625,34
0,0,1.21E-06,0.00058651,0,1.21E-06,2.40E-06,0.066519011,0.707106781,0.773625792,0.047036043,0,0.004444444,2
0,0,0.000453312,1.56E-05,0,5.59E-06,1.74E-06,0.377964473,0.107211253,0.485175726,0.040522045,0,0.666666667,0.465116279
0,0,0.013978245,0.011649832,0,0.005327884,3.85E-06,0.015992326,0.40824829,0.424240616,0.00652884,0,0.515477104,403
0.315985092,0.014925373,0.002699628,0.00098615,0.000815217,0.00018548,5.81E-06,0.076923077,0.21821789,0.295140967,0.016785992,3,0.875,9.05
0,0,0.002215102,0.000884806,0,0.000117411,2.46E-05,0.166666667,0.123091491,0.289758158,0.020515248,0,0.828571429,0.4
0,0,0.015466643,0.000140262,0,0.000970474,1.23E-06,0.093250481,0.179605302,0.272855783,0.016748281,0,1.833333333,7.066666667
0,0,0.00109506,1.08E-05,0,0.000210388,9.07E-08,0.129099445,0.377964473,0.507063918,0.048795004,0,0.13559322,2.5
0.336263405,0.002915452,0.003876706,0.00321464,1.59E-05,2.60E-05,2.23E-05,0.073922127,0.069337525,0.143259652,0.005125577,3,10.17582418,7.038647343
0.258651928,0.001474926,0.014254354,0.007211913,6.21E-05,0.000752979,4.53E-06,0.022321651,0.2,0.222321651,0.00446433,3,3.822532403,320.5416667
0.264842386,0.003112033,0.00808319,0.001993884,0.000520291,0.00195783,2.27E-06,0.032915401,0.377964473,0.410879874,0.012440852,3,0.477223427,84.66666667
0.179669668,0.001328904,0.014045924,0.001605415,2.04E-05,0.00093881,1.68E-06,0.026379807,0.120385853,0.14676566,0.003175756,2,1.943593315,41.67647059
0,0,0.004037321,0.000146627,0,0.00032708,7.16E-06,0.229415734,0.142857143,0.372272877,0.032773676,0,0.555555556,0.6875
0,0,0.001489219,4.31E-06,0,0.000159413,3.09E-07,0.301511345,0.081923192,0.383434537,0.024700772,0,0.4,0.148648649
0.296679319,0.005300353,0.010145789,0.003201909,4.95E-05,0.000175979,8.30E-06,0.049690399,0.083624201,0.133314601,0.00415532,3,9.636138614,30.23943662
0,0,0.002082422,2.20E-06,0,5.69E-05,9.56E-08,0.208514414,0.127000127,0.335514541,0.026481357,0,0.318181818,0.114754098
0.077516816,0.001589825,0.008004626,0.001103479,0.000178923,0.001180459,1.81E-06,0.043852901,0.316227766,0.360080667,0.013867505,1,1.235067437,98.22222222
0.491466244,0.006593407,0.004655932,0.009339288,7.00E-05,7.55E-05,4.97E-05,0.0949158,0.087038828,0.181954628,0.00826136,3,2.981818182,13.41221374
0,0,0.004534965,0.000530193,0,5.51E-05,5.59E-06,0.229415734,0.094072087,0.323487821,0.021581617,0,3.777777778,3.142857143
0.647707506,0.002132846,0.014059558,0.002814677,2.15E-05,0.000588195,1.31E-06,0.017749926,0.098532928,0.116282853,0.001748952,7,3.004412228,94.09803922
0.073830359,0.014925373,0.002212604,2.63E-05,0.000988142,0.000136804,5.73E-07,0.147441956,0.208514414,0.35595637,0.030743773,1,0.955555556,2.545454545
0,0,4.86E-05,0.002121641,0,2.80E-05,2.63E-06,0.010697788,0.577350269,0.588048057,0.006176371,0,0.005493877,24
0.167288416,0.002617801,0.005593348,0.008951905,0.000438596,0.001107511,1.39E-05,0.03863337,0.377964473,0.416597843,0.014602042,2,1.053811659,142.1666667
0,0,0.002085742,0.000538364,0,0.000209891,7.45E-07,0.044280744,0.213200716,0.257481461,0.009440686,0,0.310412574,12.76190476
0,0,0.003956706,0.000634768,0,0.001229675,4.48E-06,0.094491118,0.447213595,0.541704714,0.042257713,0,0.261261261,13.75
